timestamp,hobbs_start,hobbs_end,tach_start,tach_end,route,duration,oil_pressure_min,oil_pressure_max,oil_temp_max,cht_max,egt_max,fuel_used_gal,cycles,pilot_notes,tail,flight_index
2024-10-29 20:25:04,5292.5,5295.6,4869.1,4872.0,KPHX-local,3.1,59.8,79.7,205.8,366.0,1340.4,19.97,1,,N1156P,11
2024-10-31 05:02:18,5295.6,5298.9,4872.0,4875.0,KPHX-local,3.3,69.8,77.5,213.7,389.2,1397.8,16.69,1,,N1156P,12
2024-11-05 12:05:14,5298.9,5301.1,4875.0,4877.0,KPHX-local,2.19,56.0,82.4,200.0,370.5,1328.0,13.97,1,,N1156P,13
2024-11-08 03:26:59,5301.1,5303.3,4877.0,4879.0,KPHX-local,2.16,66.1,72.8,175.3,381.6,1416.1,16.88,1,,N1156P,14
2024-11-17 13:53:42,5303.3,5305.8,4879.0,4881.3,KPHX-local,2.49,67.3,77.2,197.4,368.5,1363.5,13.43,1,"Good flight, all normal.",N1156P,15
2024-11-18 03:28:00,5305.8,5307.1,4881.3,4882.5,KPHX-KSDL,1.31,69.4,82.3,213.0,380.9,1415.1,8.57,1,"CHT running 381°F at cruise, leaned as per POH.",N1156P,16
2024-11-20 12:32:28,5307.1,5308.0,4882.5,4883.3,KPHX-KSDL,0.88,67.6,81.4,180.6,371.7,1286.1,7.0,1,,N1156P,17
2024-11-20 17:36:23,5308.0,5310.5,4883.4,4885.7,KPHX-local,2.54,55.2,66.7,211.3,397.0,1339.8,18.76,1,,N1156P,18
2024-11-23 18:59:22,5310.5,5312.9,4885.7,4887.9,KPHX-KPRC,2.38,71.6,79.1,195.6,342.3,1336.6,18.37,1,,N1156P,19
2024-11-26 07:04:41,5312.9,5314.2,4887.9,4889.1,KPHX-KSDL,1.29,65.7,71.8,193.2,340.2,1315.5,6.81,1,,N1156P,20
2024-11-27 14:20:20,5314.2,5315.4,4889.1,4890.2,KPHX-KSDL,1.2,65.2,79.9,187.3,350.4,1297.2,5.87,1,,N1156P,21
2024-12-01 01:33:33,5315.4,5316.2,4890.2,4890.9,KPHX-KSDL,0.81,74.0,79.6,178.2,386.6,1321.9,6.85,1,,N1156P,22
2024-12-17 00:00:31,5316.2,5319.2,4890.9,4893.6,KPHX-local,2.96,72.5,74.4,200.1,389.0,1285.6,13.44,1,,N1156P,23
2024-12-30 22:24:05,5319.2,5321.5,4893.7,4895.8,KPHX-local,2.33,73.1,75.0,205.0,351.4,1307.4,15.92,1,,N1156P,24
2025-01-05 12:01:19,5321.5,5323.1,4895.8,4897.2,KPHX-KSDL,1.57,71.5,82.2,209.8,355.5,1379.6,7.91,1,,N1156P,25
2025-01-08 17:37:23,5323.1,5324.9,4897.3,4898.9,KPHX-local,1.78,66.3,70.9,194.0,351.6,1280.7,11.43,1,,N1156P,26
2025-01-14 14:47:50,5324.9,5327.2,4898.9,4901.1,KPHX-local,2.35,62.2,79.1,177.1,346.5,1404.3,11.92,1,,N1156P,27
2025-01-15 10:28:43,5327.2,5330.0,4901.0,4903.6,KPHX-local,2.83,55.9,81.3,189.2,352.3,1259.1,18.89,1,,N1156P,28
2025-01-18 16:39:48,5330.0,5330.9,4903.6,4904.4,KPHX-KSDL,0.88,70.8,76.8,200.6,387.8,1369.4,5.31,1,,N1156P,29
2025-01-23 04:02:19,5330.9,5333.2,4904.4,4906.5,KPHX-local,2.33,56.5,70.3,205.7,345.2,1288.8,19.08,1,,N1156P,30
2025-02-02 14:24:20,5333.2,5336.6,4906.5,4909.6,KPHX-local,3.38,60.7,71.0,195.8,341.5,1259.2,27.75,1,,N1156P,31
2025-02-17 09:04:17,5336.6,5338.6,4909.7,4911.6,KPHX-local,2.03,68.7,69.6,201.8,362.9,1416.9,16.72,1,,N1156P,32
2025-02-19 16:42:59,5338.6,5342.2,4911.5,4914.8,KPHX-local,3.64,74.3,84.3,204.3,363.9,1260.1,26.33,1,,N1156P,33
2025-02-25 17:29:53,5342.2,5344.0,4914.8,4916.5,KPHX-local,1.82,55.2,74.4,196.3,355.2,1323.0,10.95,1,"CHT running 355°F at cruise, leaned as per POH.",N1156P,34
2025-03-05 19:39:02,5344.0,5346.8,4916.5,4919.0,KPHX-local,2.76,68.8,70.2,195.6,371.5,1251.5,14.6,1,,N1156P,35
2025-03-07 16:52:08,5346.8,5349.5,4919.1,4921.6,KPHX-local,2.72,56.7,77.2,186.7,395.6,1358.3,19.52,1,,N1156P,36
2025-03-23 08:17:39,5349.5,5351.9,4921.5,4923.7,KPHX-local,2.35,66.4,71.8,182.8,399.5,1334.8,11.39,1,,N1156P,37
2025-03-26 04:38:42,5351.9,5352.8,4923.7,4924.5,KPHX-KSDL,0.88,56.4,72.8,184.4,341.3,1270.4,5.59,1,"Good flight, all normal.",N1156P,38
2025-03-28 09:11:12,5352.8,5353.8,4924.6,4925.5,KPHX-KSDL,1.03,59.0,66.7,211.1,369.9,1260.2,5.17,1,,N1156P,39
2025-04-02 16:25:18,5353.8,5356.5,4925.5,4928.0,KPHX-local,2.67,72.0,75.9,207.9,345.6,1265.9,16.14,1,,N1156P,40
2025-04-19 14:01:55,5356.5,5359.8,4928.0,4931.0,KPHX-local,3.27,65.8,73.7,196.7,395.0,1287.4,21.24,1,,N1156P,41
2025-04-27 15:17:51,5359.8,5360.6,4931.0,4931.7,KPHX-KSDL,0.76,57.6,67.3,176.0,349.1,1356.4,5.3,1,,N1156P,42
2025-05-07 18:20:51,5360.6,5362.1,4931.8,4933.2,KPHX-local,1.5,71.5,71.7,199.5,399.9,1399.5,12.21,1,,N1156P,43
2025-05-08 13:18:45,5362.1,5365.1,4933.1,4935.8,KPHX-KPRC,2.98,73.2,77.5,192.7,378.4,1312.8,23.98,1,,N1156P,44
2025-05-14 17:03:05,5365.1,5367.3,4935.9,4937.9,KPHX-local,2.16,72.4,73.7,185.9,366.6,1398.6,17.42,1,,N1156P,45
2025-05-18 14:27:25,5367.3,5370.9,4937.9,4941.2,KPHX-local,3.58,66.0,69.9,188.0,365.0,1299.0,21.76,1,,N1156P,46
2025-05-24 05:45:07,5370.9,5372.7,4941.2,4942.8,KPHX-local,1.79,66.3,67.2,189.6,358.6,1255.3,8.2,1,,N1156P,47
2025-05-25 08:56:03,5372.7,5375.4,4942.9,4945.4,KPHX-local,2.69,63.4,84.6,186.9,377.1,1301.5,14.94,1,,N1156P,48
2025-05-30 18:10:45,5375.4,5376.3,4945.4,4946.3,KPHX-KSDL,0.95,66.2,71.4,197.1,379.2,1417.2,6.66,1,,N1156P,49
2025-06-08 10:22:58,5376.3,5378.4,4946.2,4948.1,KPHX-local,2.1,66.4,69.1,188.4,394.3,1400.8,12.61,1,,N1156P,50
2025-06-10 09:02:56,5378.4,5380.2,4948.1,4949.8,KPHX-local,1.83,71.7,74.8,193.8,355.4,1297.6,10.33,1,"Good flight, all normal.",N1156P,51
2025-06-21 18:10:49,5380.2,5382.8,4949.8,4952.2,KPHX-local,2.61,63.2,84.7,191.6,399.4,1369.5,21.81,1,"Oil temp a little warm today, ambient hot.",N1156P,52
2025-06-30 15:13:22,5382.8,5384.7,4952.2,4953.9,KPHX-local,1.86,67.7,69.7,204.9,350.0,1266.2,13.27,1,,N1156P,53
2025-07-09 19:43:53,5384.7,5387.2,4953.9,4956.2,KPHX-local,2.49,64.4,77.7,207.0,376.7,1323.4,12.47,1,"Good flight, all normal.",N1156P,54
2025-07-09 20:37:25,5387.2,5389.4,4956.2,4958.2,KPHX-local,2.2,59.3,80.4,208.7,361.0,1326.5,12.15,1,,N1156P,55
2025-07-10 16:46:51,5389.4,5392.8,4958.2,4961.3,KPHX-local,3.39,66.0,73.1,184.4,357.8,1298.2,25.71,1,,N1156P,56
2025-07-14 05:59:19,5392.8,5395.3,4961.4,4963.7,KPHX-local,2.48,72.5,73.0,208.7,361.9,1396.0,15.98,1,,N1156P,57
2025-08-29 23:39:05,5395.3,5397.3,4963.7,4965.5,KPHX-local,2.01,70.5,79.8,205.8,373.1,1406.6,11.8,1,,N1156P,58
2025-08-30 02:28:09,5397.3,5399.8,4965.5,4967.8,KPHX-local,2.52,63.4,83.3,212.4,395.2,1258.4,13.77,1,"Slight hesitation on startup, cleared after warmup.",N1156P,59
2025-08-31 13:54:07,5399.8,5403.5,4967.8,4971.2,KPHX-local,3.7,73.4,80.2,208.1,390.3,1263.8,19.31,1,,N1156P,60
2025-09-27 01:38:42,5403.5,5406.1,4971.2,4973.6,KPHX-local,2.6,60.8,65.7,176.4,380.0,1379.5,22.01,1,,N1156P,61
2025-09-29 06:59:49,5406.1,5407.2,4973.6,4974.6,KPHX-KSDL,1.09,59.8,73.9,209.3,341.2,1303.3,8.04,1,,N1156P,62
2025-10-08 00:35:28,5407.2,5409.0,4974.6,4976.2,KPHX-local,1.79,59.3,75.1,187.2,345.6,1314.0,11.54,1,,N1156P,63
2025-10-09 14:18:01,5409.0,5410.2,4976.3,4977.4,KPHX-KSDL,1.19,72.1,81.8,179.4,396.2,1326.1,7.62,1,"Slight hesitation on startup, cleared after warmup.",N1156P,64
2025-10-19 10:52:04,5410.2,5413.1,4977.4,4980.0,KPHX-local,2.86,72.1,81.7,197.5,395.7,1302.3,13.91,1,,N1156P,65
2025-10-23 17:29:53,5413.1,5414.4,4980.1,4981.3,KPHX-KSDL,1.28,68.5,70.3,190.7,353.6,1361.9,8.86,1,,N1156P,66
2025-11-02 09:33:34,5414.4,5416.7,4981.2,4983.3,KPHX-KFLG,2.32,60.9,65.6,184.6,358.0,1288.1,17.73,1,,N1156P,67
2025-11-17 14:05:04,5416.7,5419.0,4983.4,4985.5,KPHX-local,2.26,67.3,70.7,208.4,391.4,1339.3,13.72,1,"Slight hesitation on startup, cleared after warmup.",N1156P,68
2025-11-30 13:31:29,5419.0,5421.3,4985.5,4987.6,KPHX-local,2.32,62.0,70.1,219.4,435.6,1346.5,17.02,1,Added quart of oil before flight — burning more than usual.,N1156P,69
2025-12-06 17:12:40,5421.3,5422.2,4987.6,4988.5,KPHX-KSDL,0.95,63.3,78.6,235.0,434.2,1269.6,4.68,1,Engine feels slightly rough at cruise power. Oil consumption seems higher than normal.,N1156P,70
2025-12-11 04:24:13,5422.2,5424.0,4988.4,4990.1,KPHX-local,1.82,73.8,81.0,227.2,433.2,1381.0,14.96,1,CHT elevated at 433°F during cruise. Enriched mixture helped slightly.,N1156P,71
2026-01-01 05:43:25,5424.0,5425.3,4990.1,4991.3,KPHX-KSDL,1.31,64.7,71.1,228.3,423.3,1301.1,9.8,1,"Rough running on climbout, smoothed out in cruise. CHT 423°F.",N1156P,72
2026-01-05 10:59:21,5425.3,5427.0,4991.3,4992.9,KPHX-local,1.72,69.9,85.0,233.3,449.0,1347.1,11.87,1,Intermittent roughness when leaned. Kept mixture rich.,N1156P,73
2026-01-07 10:06:50,5427.0,5429.2,4992.8,4994.9,KPHX-KPRC,2.23,42.3,95.1,244.7,468.2,1432.4,18.9,1,High CHT again 468°F. Leaned aggressively to bring it down. Engine feels down on power.,N1156P,74
2026-02-14 01:46:28,5429.2,5431.0,4994.9,4996.5,KPHX-local,1.76,39.9,95.6,236.3,473.8,1417.4,14.27,1,Engine running rough intermittently. CHT spiked to 474°F. Reduced power and enriched mixture. Oil seems to be burning faster than normal.,N1156P,75
2026-02-19 02:56:51,5431.0,5434.3,4996.5,4999.5,KPHX-local,3.3,45.4,93.3,230.9,489.0,1372.2,15.64,1,Engine running rough intermittently. CHT spiked to 489°F. Reduced power and enriched mixture. Oil seems to be burning faster than normal.,N1156P,76
2026-02-23 12:07:19,5434.3,5435.5,4999.6,5000.7,KPHX-KSDL,1.2,51.5,90.6,233.1,482.8,1384.9,5.68,1,"Rough running throughout flight, couldn't maintain altitude at cruise power. CHT very high 483°F, oil pressure low. Declared precautionary and returned to KPHX.",N1156P,77
